timestamp,question,answers/0/text,answers/0/correct,answers/0/choice,answers/1/text,answers/1/correct,answers/2/text,answers/2/correct,answers/3/text,answers/3/correct
2018-03-20 19:09:15,Which of these teams won a Stanley Cup before the NHL was founded?,Montreal Canadiens,true,A,Boston Bruins,false,Toronto Maple Leafs,false,,
2018-03-20 19:09:59,Which of these television shows was NOT based on a British series?,Say Yes to the Dress,true,A,Wife Swap,false,Trading Spaces,false,,
2018-03-20 19:10:43,The terms of Amazon's web services contain a clause regarding potential attacks by what?,Zombies,true,A,Google,false,Underage hackers,false,,
2018-03-21 01:06:05,"By definition, a person who is ambidextrous is able to do what?",Use both hands well,true,A,Speak two languages,false,Whistle,false,,
2018-03-21 01:09:43,Shopping mall staple Gadzooks was purchased by what fellow retailer?,Forever 21,true,A,Hot Topic,false,Spencer's,false,,
2018-03-21 01:10:29,"On her first recording, Billie Holiday was accompanied by what jazz legend?",Benny Goodman,true,A,Duke Ellington,false,Count Basie,false,,
2018-03-21 01:12:02,Which of these does NOT appear in both the original Pac-Man and Ms. Pac-Man?,Banana,true,A,Apple,false,Strawberry,false,,
2018-03-21 01:13:06,The New-York Mirror newspaper notably employed which poet?,Edgar Allan Poe,true,A,Walt Whitman,false,Langston Hughes,false,,
2018-03-21 19:09:24,What U.S. sports league currently has two different players named Sebastian Aho?,NHL,true,A,MLB,false,NFL,false,,
2018-03-21 19:12:27,Which of these is defined as a tautological place name?,Lake Tahoe,true,A,Martha's Vineyard,false,"Walla Walla, Washington",false,,
2018-03-22 01:06:53,Parquet is a type of what?,Wooden flooring,true,A,African bird,false,Brand of cream cheese,false,,
2018-03-22 01:07:26,Which of these professions is most likely to make a horseshoe?,Farrier,true,A,Ophthalmologist,false,Notary,false,,
2018-03-22 01:09:20,Which of these is NOT a variety of strawberry?,Holland Bloom,true,A,Sweet Charlie,false,Ozark Beauty,false,,
2018-03-22 01:10:38,The fashion brand Opening Ceremony once put on a play co-written by what actor?,Jonah Hill,true,A,Chloë Sevigny,false,Jesse Eisenberg,false,,
2018-03-22 01:11:18,Which of these products was originally developed for surgical use?,Listerine,true,A,Bengay,false,VapoRub,false,,
2018-03-22 01:13:03,Which of these musicians once featured in a movie based on “Blue's Clues”?,Ray Charles,true,A,Paul Simon,false,Ricky Martin,false,,
2018-03-22 19:05:58,The Richter scale is typically used to measure the magnitude of what?,Earthquakes,true,A,Food spiciness,false,Bee stings,false,,
2018-03-22 19:08:11,The title of the rock record “Steal This Album!” references a controversial work by whom?,Abbie Hoffman,true,A,Jack Kerouac,false,Karl Marx,false,,
2018-03-22 19:10:18,Which plant is considered customary in an English royal wedding bouquet?,Myrtle,true,A,Baby's-breath,false,Roses,false,,
2018-03-22 19:10:56,The first YouTube Music Awards were co-hosted by the star of what film?,Rushmore,true,A,San Andreas,false,Hancock,false,,
2018-03-22 19:11:33,Which of these legendary artifacts was found in the Nile Delta?,Rosetta Stone,true,A,Elgin Marbles,false,Nefertiti Bust,false,,
2018-03-23 01:04:04,The container that children traditionally use to collect change is known as what?,Piggy bank,true,A,Doggy zone,false,Horsey place,false,,
2018-03-23 01:05:31,What color was the original Livestrong bracelet?,Yellow,true,A,Green,false,Purple,false,,
2018-03-23 01:10:28,Which singer launched the tape recorder revolution in America?,Bing Crosby,true,A,Frank Sinatra,false,Tony Bennett,false,,
2018-03-23 01:13:24,Which of these movies was its director's feature film debut?,Being John Malkovich,true,A,Jaws,false,Moonlight,false,,
2018-03-23 19:06:00,What kitchen appliance is typically used to brown slices of bread?,Toaster,true,A,Immersion blender,false,French press,false,,
2018-03-23 19:11:12,Which sauce did chef Marie-Antoine Carême's name as one of his original “mothers”?,Béchamel,true,A,Hollandaise,false,Tomato,false,,
2018-03-24 01:04:27,A unicorn typically has one what on its head?,Horn,true,A,Mustache,false,Nacho hat,false,,
2018-03-24 01:06:38,Which of these words means “in three pieces?”,Tripartite,true,A,Troglodyte,false,Terracotta,false,,
2018-03-25 01:06:35,Which of these animals is classified as an arachnid?,Wolf spider,true,A,Vampire bat,false,Seahorse,false,,
2018-03-25 01:10:40,"In the popular Asian sport sepak takraw, players strike the ball with what?",Feet,true,A,Hands,false,Sticks,false,,
2018-03-26 01:08:11,"In an old legend, what did Arthur pull out of a stone to become king?",Sword,true,A,Bird's nest,false,Fat stacks,false,,
2018-03-26 01:08:59,What is the predominant keyboard layout in North America?,QWERTY,true,A,FLIRTY,false,THRIVING,false,,
2018-03-26 01:10:53,Neapolitan ice cream gets its name from a city in what country?,Italy,true,A,Germany,false,Canada,false,,
2018-03-26 01:11:34,What fashion brand's logo depicts a woman famous for her fierce appearance?,Versace,true,A,Chanel,false,Gucci,false,,
2018-03-26 01:13:03,What do camels primarily store in their humps?,Fat,true,A,Water,false,Salt,false,,
2018-03-26 01:16:32,Which of these terms is a common bicycle part?,Lawyer lips,true,A,Fireman fingers,false,Trainer toes,false,,
2018-03-26 01:17:58,Which of these '80s movies earned an Oscar nomination?,The Karate Kid,true,A,Risky Business,false,The Breakfast Club,false,,
2018-03-26 19:04:56,A common type of hair tie covered in fabric is known as what?,Scrunchie,true,A,Munchie,false,Lunchie,false,,
2018-03-26 19:06:23,“Bollywood” is a portmanteau of what city and Hollywood?,Bombay,true,A,Boca Raton,false,Boston,false,,
2018-03-26 19:09:09,Which of these countries built a city shaped like a First Lady's facial profile?,Argentina,true,A,France,false,North Korea,false,,
2018-03-26 19:10:04,The payment company Square has a board member who runs what fast food chain?,Shake Shack,true,A,Five Guys,false,In-N-Out,false,,
2018-03-26 19:11:27,The first U.S. hotel to offer room service is now part of what hospitality chain?,Hilton,true,A,Four Seasons,false,Starwood,false,,
2018-03-27 01:04:18,What type of card is typically used to make purchases at stores?,Credit,true,A,Blockbuster,false,Birthday,false,,
2018-03-27 01:09:35,What Edgar Allan Poe poem allegedly lends its name to a U.S. Air Force facility?,Dream-Land,true,A,The Raven,false,The Haunted Palace,false,,
2018-03-27 01:11:02,Which of these films earned the dreaded “thumbs down” from Roger Ebert?,Full Metal Jacket,true,A,Demolition Man,false,Junior,false,,
2018-03-27 01:58:51,"In the fashion world, different color combinations for a single design are known as what?",Colorways,true,A,Flashschemes,false,Gridstuffs,false,,
2018-03-27 01:59:46,What is the largest animal ever known to have lived?,Blue whale,true,A,Woolly mammoth,false,Apatosaurus,false,,
2018-03-27 02:00:47,"By volume, the air we breathe is mostly made up of what element?",Nitrogen,true,A,Oxygen,false,Carbon dioxide,false,,
2018-03-27 02:01:28,"Before inventing Nike's air soles, where did the creator work?",NASA,true,A,Porsche,false,Levi's,false,,
2018-03-27 02:08:24,"Though their designs are similar, which of these countries' flags has the most colors?",Laos,true,A,Palau,false,Bangladesh,false,,
2018-03-27 02:11:00,Which of these nations' capital cities is located at the highest altitude?,Ethiopia,true,A,Kenya,false,Chile,false,,
2018-03-27 19:09:51,What is the last spoken line in Samuel Beckett's “Waiting for Godot”?,"Yes, let's go.",true,A,Let's wait some more.,false,Is he coming?,false,,
2018-03-27 19:11:29,Which of these Canadian territories stretches farthest north?,Nunavut,true,A,Northwest Territories,false,Yukon,false,,
2018-03-28 01:05:36,"In book publishing, a novel with a soft cover is typically called what?",Paperback,true,A,Pillow,false,Wimpy,false,,
2018-03-28 01:08:50,The wigs worn by barristers in English courts are usually made with which kind of hair?,Equine,true,A,Synthetic,false,Hominine,false,,
2018-03-28 01:09:33,"In AOL Instant Messenger, what default sound played when friends appeared online?",Door opening,true,A,Car horn,false,Bicycle bell,false,,
2018-03-28 19:05:22,"In an old expression, “what's good for the goose” is also good for the what?",Gander,true,A,People of Wakanda,false,Goose's social media,false,,
2018-03-28 19:06:37,Which of these is the name of a piece of furniture AND a vast historical empire?,Ottoman,true,A,Credenza,false,Macedonian,false,,
2018-03-28 19:09:26,Who was the first woman to serve as a Supreme Court justice?,Sandra Day O'Connor,true,A,Madeleine Albright,false,Ruth Bader Ginsburg,false,,
2018-03-29 01:11:45,What festive term also describes a hidden feature in a video game?,Easter egg,true,A,Halloween candy bucket,false,Christmas sweater vest,false,,
2018-03-29 01:12:22,"In the Spielberg film “E.T.”, what does E.T. stand for?",Extra Terrestrial,true,A,Enchilada Thief,false,Earl Torgeson,false,,
2018-03-29 01:13:08,What classic '80s TV character was an alien from the planet Melmac?,ALF,true,A,Alex P. Keaton,false,MacGyver,false,,
2018-03-29 01:15:57,"In the Eurythmics' debut hit video, what color was the lead singer's hair?",Orange,true,A,Blonde,false,Pink,false,,
2018-03-29 01:19:23,"In an early scene in “WarGames,” Matthew Broderick grabs a textbook off of what arcade game?",Dig Dug,true,A,Galaga,false,Zaxxon,false,,
2018-03-29 01:22:20,Which of these nations shares its border with the most countries?,Austria,true,A,Bolivia,false,Mali,false,,
2018-03-29 19:04:34,Militia soldiers in the American Revolutionary War were commonly called what?,Minutemen,true,A,Millenniummen,false,Monthmen,false,,
2018-03-29 19:07:34,“Betteridge's Law” is a famous observation about what?,Headlines,true,A,Smartphone size,false,Cable news ratings,false,,
2018-03-29 19:08:16,Who directed the motion picture credited as the first to show a flushing toilet?,Alfred Hitchcock,true,A,Frank Capra,false,John Waters,false,,
2018-03-30 01:04:08,"According to the old song “Row, Row, Row Your Boat,” life is but a what?",Dream,true,A,Massive phoenix tattoo,false,Bitcoin scam,false,,
2018-03-30 01:07:17,Which of these cat breeds gets its name from an island in Asia?,Balinese,true,A,Persian,false,Siamese,false,,
2018-03-30 01:12:30,The Smart Car started as a collaboration between a car company and what?,Watchmaker,true,A,Website,false,Travel guide,false,,
2018-03-30 19:08:36,Which of these phrases is slang for a bad thing?,Dog's breakfast,true,A,Bee's knees,false,Cat's pajamas,false,,
2018-03-30 19:09:14,"Thanks to the time it took to make, what movie was almost called “12 Years”?",Boyhood,true,A,The LEGO Movie,false,Castaway,false,,
2018-03-30 19:10:32,Which U.S. president's middle name is Gamaliel?,Warren Harding,true,A,James Polk,false,Rutherford Hayes,false,,
2018-03-30 19:12:42,What dog breed was named for a region in Germany and Poland?,Pomeranian,true,A,Doberman Pinscher,false,Poodle,false,,
2018-03-31 01:03:57,TGIF most commonly stands for “Thank God It's” what?,Friday,true,A,Frankenstein,false,Flavortown,false,,
2018-03-31 01:04:31,In which of these places were rulers known as pharaohs?,Ancient Egypt,true,A,Medieval Japan,false,Studio54,false,,
2018-03-31 01:06:37,Which of these U.S. states is known for its panhandle?,Florida,true,A,Iowa,false,Montana,false,,
2018-03-31 01:07:14,What is the name of the scientific process that turns sugars into alcohol?,Fermentation,true,A,Photosynthesis,false,Mutation,false,,
2018-03-31 01:08:32,The guitarist in the E Street Band starred in which television show?,The Sopranos,true,A,The Practice,false,Rescue Me,false,,
2018-04-01 01:06:09,"On Broadway, a “triple threat” is a person who sings, dances and what?",Acts,true,A,Bakes cakes,false,Trains dogs,false,,
2018-04-01 01:11:22,What kind of number is the decimal expansion of 1/7?,Endless but repeating,true,A,Irrational,false,Ending,false,,
2018-04-01 01:12:50,Which U.S. state's capital city is home to an NHL team?,Ohio,true,A,Florida,false,Pennsylvania,false,,
2018-04-01 01:13:25,Mozart's “The Marriage of Figaro” continues the story of what other opera?,The Barber of Seville,true,A,Rigoletto,false,La Traviata,false,,
2018-04-02 01:06:56,A classic Shakespeare play details the doomed love between Romeo and who?,Juliet,true,A,Jessica Simpson,false,Ms. Jackson,false,,
2018-04-02 01:08:18,What basketball term derives from a French phrase that circus acrobats used to shout?,Alley-oop,true,A,Slam dunk,false,Airball,false,,
2018-04-02 01:09:05,The holiday of Passover commemorates events that took place in what ancient civilization?,Egypt,true,A,Babylonia,false,Macedonia,false,,
2018-04-02 01:13:01,Who owns the NFL record for consecutive playoff games with at least two touchdown passes?,Joe Flacco,true,A,Joe Montana,false,Tom Brady,false,,
2018-04-02 01:14:07,The capital city of which country sits at the southernmost latitude?,Uruguay,true,A,Madagascar,false,Indonesia,false,,
2018-04-02 01:15:41,"According to an infamous '80s hoax, April Fools' Day was created by a Roman court jester named what?",Kugel,true,A,Constantine,false,Boskin,false,,
2018-04-02 19:03:42,Ignoring someone is also known as “giving them the cold” what?,Shoulder,true,A,Pudding,false,Goblin,false,,
2018-04-02 19:04:11,Which of these is a common type of truck?,Pick-up,true,A,Put-down,false,Leave-there,false,,
2018-04-02 19:04:43,What day of the week is named for the moon?,Monday,true,A,Wednesday,false,Thursday,false,,
2018-04-02 19:06:28,Tenzing Norgay is credited as one of the first two men to reach what place?,Top of Mt. Everest,true,A,South Pole,false,North Pole,false,,
2018-04-02 19:07:44,What company's New York Stock Exchange symbol is simply its name in all capitals?,IBM,true,A,Nike,false,Visa,false,,
2018-04-03 01:04:16,The area where one practices Japanese martial arts is often called what?,Dojo,true,A,Department of Justice,false,DJ Tanner's house,false,,
2018-04-03 01:04:47,"On a map, Italy is often said to resemble what everyday item?",Boot,true,A,Catcher's mitt,false,Wine glass,false,,
2018-04-03 01:05:17,Which of these is a common synonym for instructional?,Didactic,true,A,Diametric,false,Diacritic,false,,
2018-04-03 01:06:31,Henry David Thoreau's “Walden” detailed his cabin life in which state?,Massachusetts,true,A,Vermont,false,New Hampshire,false,,
2018-04-03 01:09:16,Which of these two-dimensional shapes has the most sides?,Chiliagon,true,A,Octadecagon,false,Enneadecagon,false,,
2018-04-03 01:10:14,In which of the following musicals does the first Holy Roman Emperor appear?,Pippin,true,A,Spamalot,false,Man of La Mancha,false,,
